customerID,churn_prediction,churn_probability,risk_level,estimated_ltv,ltv_segment,retention_priority
3161-GETRM,No,0.29958733916282654,Low,3440.1329606503245,High,Monitor
0402-OAMEN,No,0.004097747150808573,Low,2344.7954419719053,Medium,Low
6933-VLYFX,No,0.08979550004005432,Low,2513.251117271185,Medium,Low
6754-WKSHP,No,0.03715449571609497,Low,1053.397602403164,Medium,Low
9846-GKXAS,Yes,0.6651598811149597,High,817.1999999999999,Low,Medium
6017-PPLPX,Yes,0.5303627848625183,Medium,1409.0,Medium,Medium
4976-LNFVV,No,0.3795327842235565,Medium,779.392153006792,Low,Low
5055-MGMGF,No,0.35807889699935913,Medium,7232.852871221304,High,High
4641-FROLU,No,0.005839753430336714,Low,1039.495026211068,Medium,Low
2862-JVEOY,No,0.007784052286297083,Low,342.9112247846089,Low,Low
2969-QWUBZ,No,0.4809275269508362,Medium,262.8819506883621,Low,Low
9822-BIIGN,No,0.12201318889856339,Low,4186.550114265829,High,Monitor
2077-MPJQO,Yes,0.729966402053833,High,649.963199710846,Low,Medium
1534-OULXE,No,0.025389529764652252,Low,3612.9576844483618,High,Monitor
7136-RVDTZ,No,0.2572779953479767,Low,3167.5,Medium,Low
2971-SGAFL,No,0.34860745072364807,Medium,1331.5329795330763,Medium,Medium
1480-IVEVR,No,0.11641526222229004,Low,3721.2061752319332,High,Monitor
2905-KFQUV,Yes,0.571489155292511,Medium,321.8029808044434,Low,Low
4581-SSPWD,Yes,0.8157047629356384,High,227.39999999999998,Low,Medium
3370-HXOPH,Yes,0.7354218363761902,High,349.1063895106315,Low,Medium
9391-YZEJW,No,0.1669774055480957,Low,6767.649486541748,High,Monitor
9958-MEKUC,No,0.005868689622730017,Low,9964.558793129214,High,Monitor
0281-CNTZX,No,0.015211132355034351,Low,1728.3669098284095,Medium,Low
6927-WTFIV,No,0.26477232575416565,Low,1426.0,Medium,Low
4118-CEVPF,No,0.22494477033615112,Low,4908.513433361053,High,Monitor
3398-ZOUAA,No,0.46698638796806335,Medium,1451.1,Medium,Medium
9114-VEPUF,No,0.09974857419729233,Low,6996.369944235682,High,Monitor
7876-BEUTG,No,0.3069756031036377,Medium,934.9175434112549,Medium,Medium
2338-BQEZT,No,0.13184942305088043,Low,3043.5600699886677,Medium,Low
9873-MNDKV,No,0.19631734490394592,Low,706.4565833002329,Low,Low
0378-NHQXU,No,0.4761786162853241,Medium,1500.25,Medium,Medium
8241-JUIQO,No,0.020072324201464653,Low,1415.1651195313782,Medium,Low
2194-IIQOF,No,0.00557803874835372,Low,8471.545147354527,High,Monitor
4512-ZUIYL,No,0.4957832992076874,Medium,140.0,Low,Low
9631-RXVJM,No,0.006637920625507832,Low,1132.6832806710154,Medium,Low
9584-EXCDZ,No,0.3069167733192444,Medium,1491.6742048859596,Medium,Medium
7969-AULMZ,Yes,0.7878630757331848,High,2044.35,Medium,High
5093-FEGLU,No,0.012330129742622375,Low,1389.3351108133793,Medium,Low
2621-UDNLU,No,0.17198926210403442,Low,166.1341433107853,Low,Low
7526-IVLYU,No,0.160655215382576,Low,157.90875010639428,Low,Low
2428-HYUNX,No,0.028964148834347725,Low,1302.349049281329,Medium,Low
9214-EKVXR,Yes,0.5334717631340027,Medium,167.1634545326233,Low,Low
3410-MHHUM,No,0.1202184408903122,Low,5150.2165501594545,High,Monitor
0568-ONFPC,No,0.18738915026187897,Low,129.5,Low,Low
0733-VUNUW,No,0.14724786579608917,Low,1335.6,Medium,Low
4550-EVXNY,Yes,0.8692758083343506,High,69.65,Low,Medium
2122-YWVYA,No,0.365069180727005,Medium,1644.4427026391031,Medium,Medium
2968-SSGAA,Yes,0.894791841506958,High,1006.0,Medium,High
2296-DKZFP,No,0.01685243286192417,Low,6290.283454403281,High,Monitor
4844-JJWUY,Yes,0.8833281397819519,High,86.0,Low,Medium
6777-TGHTM,No,0.2646907567977905,Low,5668.35,High,Monitor
8909-BOLNL,No,0.05585002899169922,Low,303.79175262451173,Low,Low
6603-YRDCJ,No,0.015561796724796295,Low,3457.0488554388285,High,Monitor
3538-WZPHD,Yes,0.7235539555549622,High,88.80000000000001,Low,Medium
3229-USWAR,No,0.10738488286733627,Low,3574.674943377078,High,Monitor
2138-VFAPZ,No,0.027693212032318115,Low,735.50664935112,Low,Low
6131-JLWZM,No,0.08801151067018509,Low,374.98019800037144,Low,Low
4785-QRJHC,No,0.18708524107933044,Low,2755.4,Medium,Low
0269-XFESX,No,0.026233883574604988,Low,844.5844592195004,Low,Low
1709-EJDOX,No,0.009558690711855888,Low,1397.7191806025803,Medium,Low
4316-XCSLJ,No,0.13564296066761017,Low,1115.9629544705151,Medium,Low
8610-WFCJF,Yes,0.5998502969741821,Medium,4684.4,High,High
9693-XMUOB,No,0.41564449667930603,Medium,3140.9331842511892,Medium,Medium
0383-CLDDA,No,0.02408761717379093,Low,7888.208924981206,High,Monitor
4905-JEFDW,No,0.301148384809494,Medium,457.6,Low,Low
2709-UQGNP,No,0.2048778235912323,Low,762.9083624690771,Low,Low
3549-ZTMNH,No,0.024476896971464157,Low,849.9013073444366,Low,Low
7881-INRLC,Yes,0.5818139314651489,Medium,4538.25,High,High
8033-ATFAS,No,0.1957656741142273,Low,2622.9505464255813,Medium,Low
1635-NZATJ,No,0.010305426083505154,Low,2411.455445748195,Medium,Low
0562-HKHML,No,0.007935106754302979,Low,2265.9484227657317,Medium,Low
8277-RVRSV,No,0.029458697885274887,Low,1078.2128693528473,Medium,Low
9943-VSZUV,No,0.247715562582016,Low,5413.587591475249,High,Monitor
0117-LFRMW,No,0.15160346031188965,Low,1487.4,Medium,Low
6172-FECYY,No,0.478793740272522,Medium,4140.5,High,High
7054-ENNGU,No,0.18230538070201874,Low,707.1286283478141,Low,Low
1455-HFBXA,No,0.0228577870875597,Low,6911.349440866708,High,Monitor
9402-CXWPL,No,0.15702438354492188,Low,7923.443461608887,High,Monitor
1628-BIZYP,Yes,0.8563970923423767,High,158.23748290538788,Low,Medium
1965-AKTSX,Yes,0.6595106720924377,High,1105.3,Medium,High
0082-LDZUE,Yes,0.5261685848236084,Medium,170.24439015388486,Low,Low
4786-UKSNZ,No,0.3646429777145386,Medium,20.2,Low,Low
5343-SGUBI,No,0.07889404892921448,Low,5056.872367310524,High,Monitor
0856-NAOES,No,0.2365705519914627,Low,644.3571203023195,Low,Low
1976-AZZPJ,No,0.1775708943605423,Low,408.16245247721673,Low,Low
7248-VZQLC,No,0.3775629699230194,Medium,4004.4,High,High
6156-UZDLF,No,0.0524599552154541,Low,3256.8373788356785,High,Monitor
3099-OONVS,No,0.12837982177734375,Low,1641.4738540649414,Medium,Low
9500-WBGRP,No,0.004684251733124256,Low,1774.152739005536,Medium,Low
5183-KLYEM,No,0.021213103085756302,Low,10766.597343049943,High,Monitor
5144-PQCDZ,No,0.07792864739894867,Low,190.17194090634584,Low,Low
8514-VZHEB,No,0.02249504067003727,Low,1607.9723209664226,Medium,Low
6625-IUTTT,No,0.016455313190817833,Low,5939.162501288205,High,Monitor
9355-NPPFS,No,0.39575716853141785,Medium,2334.4860107183454,Medium,Medium
0068-FIGTF,No,0.10181167721748352,Low,2954.2599220991137,Medium,Low
5965-GGPRW,No,0.04353523999452591,Low,9994.029983773828,High,Monitor
8035-PWSEV,Yes,0.6026381254196167,High,748.2872838377953,Low,Medium
2236-HILPA,No,0.010323265567421913,Low,1770.7837895847856,Medium,Low
1840-BIUOG,No,0.1409858763217926,Low,2082.1712435603145,Medium,Low
1356-MKYSK,No,0.16456012427806854,Low,866.1440773531796,Low,Low
6080-LNESI,No,0.01604391634464264,Low,1846.7199136912823,Medium,Low
1830-IPXVJ,No,0.012825241312384605,Low,1672.6708356179297,Medium,Low
5828-DWPIL,No,0.17684923112392426,Low,5964.25640104115,High,Monitor
8398-TBIYD,No,0.0060363938100636005,Low,8118.929218662903,High,Monitor
0011-IGKFF,Yes,0.7019646763801575,High,1274.0,Medium,High
4192-GORJT,Yes,0.7570522427558899,High,472.25,Low,Medium
6496-SLWHQ,Yes,0.8499521017074585,High,315.0,Low,Medium
9912-GVSEQ,Yes,0.5861455798149109,Medium,2440.1,Medium,Medium
2931-FSOHN,No,0.3064223527908325,Medium,1027.9718064069748,Medium,Medium
9418-RUKPH,No,0.00849456712603569,Low,1232.832801260054,Medium,Low
5383-MMTWC,Yes,0.7957487106323242,High,672.0,Low,Medium
9971-ZWPBF,No,0.4132431149482727,Medium,4085.9869486927987,High,High
4712-AUQZO,No,0.17348888516426086,Low,771.424640750885,Low,Low
9711-FJTBX,No,0.04184959828853607,Low,5794.68654384315,High,Monitor
2908-ZTPNF,No,0.1456577032804489,Low,1433.2429742440581,Medium,Low
7240-ETPTR,Yes,0.6249824166297913,High,438.75,Low,Medium
2202-CUYXZ,Yes,0.860579252243042,High,84.85,Low,Medium
5995-OIGLP,No,0.14517593383789062,Low,679.8,Low,Low
8421-WZOOW,No,0.08579204231500626,Low,5954.844110204279,High,Monitor
6261-RCVNS,No,0.09319091588258743,Low,3103.8,Medium,Low
7951-QKZPL,No,0.015230860561132431,Low,808.5,Low,Low
1414-YADCW,No,0.022568359971046448,Low,7906.577201914787,High,Monitor
8756-RDDLT,No,0.10406158864498138,Low,3298.2345895424487,High,Monitor
2862-PFNIK,Yes,0.6614584922790527,High,74.87185144424438,Low,Medium
5816-QVHRX,No,0.2832747995853424,Low,4142.425225609541,High,Monitor
4430-YHXGG,No,0.10672447830438614,Low,238.20317216292023,Low,Low
6888-SBYAI,No,0.48944079875946045,Medium,206.01210901737215,Low,Low
7395-XWZOY,No,0.1657581478357315,Low,1375.2998112142086,Medium,Low
7169-YWAMK,No,0.003812316572293639,Low,6560.141701114923,High,Monitor
3640-PHQXK,Yes,0.5252090692520142,Medium,2786.9,Medium,Medium
6877-LGWXO,No,0.42002809047698975,Medium,1413.8999999999999,Medium,Medium
6859-RKMZJ,No,0.24153056740760803,Low,856.072453585267,Low,Low
2729-VNVAP,No,0.008625037968158722,Low,1124.501381957531,Medium,Low
2957-JIRMN,No,0.13073031604290009,Low,6116.817897722125,High,Monitor
2049-BAFNW,No,0.3087194561958313,Medium,184.80182913541793,Low,Low
3842-QTGDL,No,0.22548484802246094,Low,1667.2525911331177,Medium,Low
7163-OCEQI,No,0.16926123201847076,Low,2514.3512492209675,Medium,Low
9782-LGXMC,No,0.08941122889518738,Low,3363.123139694333,High,Monitor
5975-BAICR,No,0.08649665117263794,Low,2991.4819598436357,Medium,Low
8019-ENHXU,No,0.4771762192249298,Medium,4176.900000000001,High,High
5167-GBFRE,Yes,0.5886609554290771,Medium,100.8,Low,Low
9033-EOXWV,No,0.17030270397663116,Low,888.5999999999999,Low,Low
4673-KKSLS,No,0.23515106737613678,Low,3117.6045989871022,Medium,Low
4853-OITSN,Yes,0.5919913053512573,Medium,663.9938507676125,Low,Low
9800-OUIGR,No,0.005599052645266056,Low,1797.3124547302723,Medium,Low
1324-NLTJE,No,0.27903231978416443,Low,825.0,Low,Low
2324-EFHVG,No,0.06201060488820076,Low,9031.826228392125,High,Monitor
7094-MSZAO,No,0.08486930280923843,Low,310.5902228720486,Low,Low
1522-VVDMG,Yes,0.626990020275116,High,628.25,Low,Medium
6907-CQGPN,No,0.1190769374370575,Low,1175.9939662754534,Medium,Low
0780-XNZFN,No,0.02476442977786064,Low,1660.3767486020922,Medium,Low
0239-OXEXL,No,0.21111765503883362,Low,4274.28002537787,High,Monitor
2675-IJRGJ,No,0.01542896218597889,Low,1505.7737014330924,Medium,Low
7049-GKVZY,No,0.0948541909456253,Low,2224.7607142359016,Medium,Low
8577-QSOCG,No,0.008309170603752136,Low,1248.3717140913009,Medium,Low
3721-CNZHX,No,0.0271331537514925,Low,528.1531626686455,Low,Low
0212-ISBBF,No,0.43601736426353455,Medium,1278.0791542559862,Medium,Medium
9185-TQCVP,Yes,0.7389500141143799,High,1192.1000000000001,Medium,High
3585-YNADK,No,0.056007035076618195,Low,5097.262502199411,High,Monitor
5271-DBYSJ,No,0.4478107690811157,Medium,1132.8846657633783,Medium,Medium
1099-GODLO,No,0.017164235934615135,Low,500.366987169534,Low,Low
6828-HMKWP,No,0.020620647817850113,Low,747.3824487224222,Low,Low
5567-WSELE,Yes,0.881277322769165,High,283.79999999999995,Low,Medium
1472-TNCWL,No,0.2823372483253479,Low,3816.9759755015375,High,Monitor
8063-RJYNF,Yes,0.5803201794624329,Medium,1508.0,Medium,Medium
0687-ZVTHB,No,0.07552482187747955,Low,4709.25,High,Monitor
2080-GKCWQ,No,0.4233838617801666,Medium,409.2042773574591,Low,Low
9661-ACXBS,No,0.49945318698883057,Medium,4418.400000000001,High,High
2193-SFWQW,No,0.009725783951580524,Low,10721.068763678893,High,Monitor
5656-JAMLX,No,0.01606823317706585,Low,1699.4450937144459,Medium,Low
3462-BJQQA,Yes,0.8314980268478394,High,629.2383125424385,Low,Medium
0442-TDYUO,No,0.013923948630690575,Low,1436.8997959189117,Medium,Low
6733-LRIZX,No,0.2125437706708908,Low,5872.290548449755,High,Monitor
9503-XJUME,No,0.014534179121255875,Low,1254.1728405632077,Medium,Low
4367-NHWMM,Yes,0.6017029881477356,High,84.4055735707283,Low,Medium
3727-RJMEO,Yes,0.8082809448242188,High,497.09999999999997,Low,Medium
3779-OSWCF,No,0.00557803874835372,Low,8841.523042927683,High,Monitor
6736-DHUQI,No,0.05064957216382027,Low,6647.658995366096,High,Monitor
3915-ODIYG,No,0.1174258291721344,Low,5064.896361082792,High,Monitor
1360-RCYRT,No,0.1649240106344223,Low,850.1173376634717,Low,Low
2724-FJDYW,No,0.10320013016462326,Low,2729.423674325645,Medium,Low
4451-RWASJ,No,0.031750623136758804,Low,519.0703541859984,Low,Low
6646-VRFOL,Yes,0.6462583541870117,High,5504.049999999999,High,Critical
3460-TJBWI,No,0.012516257353127003,Low,1154.3305577293038,Medium,Low
5917-HBSDW,No,0.0397530160844326,Low,827.4346748325975,Low,Low
5685-IIXLY,Yes,0.661286473274231,High,418.0,Low,Medium
5671-UUNXD,No,0.32615968585014343,Medium,5846.364331430197,High,High
0956-ACVZC,No,0.15391682088375092,Low,6036.797125858068,High,Monitor
2325-NBPZG,No,0.4688754677772522,Medium,461.2220032632351,Low,Low
4250-ZBWLV,No,0.27717241644859314,Low,7374.6,High,Monitor
4482-FTFFX,No,0.2998029589653015,Low,516.6463831245899,Low,Low
8859-DZTGQ,No,0.010048900730907917,Low,1155.0421168830246,Medium,Low
0440-MOGPM,No,0.1899625062942505,Low,4085.5322414159773,High,Monitor
0020-JDNXP,No,0.06218409165740013,Low,2771.794692631811,Medium,Low
3752-CQSJI,No,0.11891680210828781,Low,373.95890838131305,Low,Low
5025-GOOKI,No,0.03654595464468002,Low,487.25568874329326,Low,Low
4698-KVLLG,No,0.03186201676726341,Low,1455.0121073126793,Medium,Low
5095-AESKG,Yes,0.7787060737609863,High,274.5,Low,Medium
2887-JPYLU,No,0.11829569190740585,Low,2092.3182083547117,Medium,Low
4770-QAZXN,No,0.04531080275774002,Low,364.2622293181717,Low,Low
4896-CPRPF,No,0.015615015290677547,Low,1492.012348660454,Medium,Low
1871-MOWRM,No,0.34295758605003357,Medium,970.1999999999999,Medium,Medium
9714-EDSUC,Yes,0.5547407865524292,Medium,633.1305961370468,Low,Low
2027-OAQQC,No,0.2426055520772934,Low,2109.15,Medium,Low
0282-NVSJS,No,0.22626909613609314,Low,487.6218928992748,Low,Low
9090-SGQXL,Yes,0.6374327540397644,High,7160.4,High,Critical
6595-YGXIT,Yes,0.6448286175727844,High,2223.75,Medium,High
7353-YOWFP,No,0.027317309752106667,Low,378.1118937302381,Low,Low
9835-ZIITK,No,0.4924888610839844,Medium,7316.099999999999,High,High
8008-ESFLK,No,0.2576037049293518,Low,6840.9174872636795,High,Monitor
7537-CBQUZ,No,0.16140681505203247,Low,7442.652566599846,High,Monitor
1555-DJEQW,No,0.13363733887672424,Low,7994.0,High,Monitor
5649-TJHOV,No,0.4260348677635193,Medium,985.5,Medium,Medium
0519-XUZJU,Yes,0.7093684077262878,High,70.75,Low,Medium
3363-EWLGO,No,0.11688775569200516,Low,205.45853564366698,Low,Low
4750-UKWJK,No,0.0263118464499712,Low,954.2114537149669,Medium,Low
6338-AVWCY,Yes,0.623903214931488,High,120.44999999999999,Low,Medium
1689-YQBYY,Yes,0.6188872456550598,High,1094.3594218969345,Medium,High
4487-ZYJZK,No,0.018793586641550064,Low,975.5797484219075,Medium,Low
2959-FENLU,Yes,0.6471956968307495,High,948.2652423620224,Medium,High
0708-LGSMF,No,0.361431747674942,Medium,1108.3483164936304,Medium,Medium
9253-QXKBE,Yes,0.6518570780754089,High,2739.05,Medium,High
7634-HLQJR,No,0.00982129666954279,Low,1418.823992042616,Medium,Low
0487-RPVUM,No,0.12116294354200363,Low,6587.538420471549,High,Monitor
4079-ULGFR,No,0.04387079179286957,Low,434.73550498485565,Low,Low
2516-XSJKX,No,0.03152932599186897,Low,5039.886585022509,High,Monitor
0057-QBUQH,No,0.025082511827349663,Low,1666.5902948752046,Medium,Low
9445-SZLCH,No,0.40174341201782227,Medium,3504.6,High,High
6599-SFQVE,No,0.4025235176086426,Medium,527.167239189148,Low,Low
8331-ZXFOE,No,0.039020441472530365,Low,4943.707759335637,High,Monitor
4003-FUSHP,No,0.20180769264698029,Low,1464.2224191054702,Medium,Low
0356-ERHVT,No,0.2473594844341278,Low,712.1771979868412,Low,Low
7325-ENZFI,No,0.048535846173763275,Low,2031.828064790368,Medium,Low
4884-ZTHVF,Yes,0.6600646376609802,High,874.4502203583717,Low,Medium
3920-HIHMQ,No,0.1293744146823883,Low,1545.5757988393307,Medium,Low
3055-OYMSE,No,0.18532904982566833,Low,4272.136296737194,High,Monitor
0613-WUXUM,No,0.008070491254329681,Low,1801.0811176300049,Medium,Low
7568-PODML,Yes,0.7572068572044373,High,45.3,Low,Medium
4458-KVRBJ,No,0.014045212417840958,Low,2066.5728725492954,Medium,Low
5349-IECLD,Yes,0.653609573841095,High,189.9,Low,Medium
1397-XKKWR,No,0.05948827415704727,Low,645.5007670670748,Low,Low
3945-GFWQL,No,0.2902534008026123,Low,534.5999999999999,Low,Low
8097-OMULG,No,0.07480696588754654,Low,5380.35278441757,High,Monitor
6013-BHCAW,No,0.032530054450035095,Low,6821.761574149132,High,Monitor
0401-WDBXM,No,0.019246073439717293,Low,10084.045846762509,High,Monitor
3387-PLKUI,No,0.041500505059957504,Low,352.5187430292368,Low,Low
6096-EGVTU,No,0.019188005477190018,Low,1886.6666239634155,Medium,Low
3797-VTIDR,Yes,0.7443165183067322,High,23.45,Low,Medium
5081-NWSUP,No,0.1470787525177002,Low,1313.2550675392151,Medium,Low
2580-ATZSQ,No,0.027198774740099907,Low,4703.926262036339,High,Monitor
8085-MSNLK,No,0.05094399303197861,Low,9660.378367856145,High,Monitor
9691-HKOVS,No,0.06704693287611008,Low,5967.5186280146245,High,Monitor
9881-VCZEP,No,0.16921888291835785,Low,1622.171550604701,Medium,Low
9526-BIHHD,No,0.45052433013916016,Medium,29.7,Low,Low
8757-TFHHJ,No,0.42192813754081726,Medium,222.5278725028038,Low,Low
4523-WXCEF,No,0.39972829818725586,Medium,5964.9,High,High
1468-DEFNC,No,0.011627276428043842,Low,2140.3910669237375,Medium,Low
5119-KEPFY,No,0.43006566166877747,Medium,3744.862572848797,High,High
8364-TRMMK,Yes,0.5523639917373657,Medium,151.95,Low,Low
0916-KNFAJ,No,0.02078169770538807,Low,5906.636623929441,High,Monitor
8319-QBEHW,No,0.09688073396682739,Low,1471.655376136303,Medium,Low
3063-QFSZL,Yes,0.6875231862068176,High,55.4,Low,Medium
8775-LHDJH,Yes,0.9096227884292603,High,90.6,Low,Medium
9625-QNLUX,No,0.06607759743928909,Low,9335.259713545442,High,Monitor
3097-NQYSN,Yes,0.8223274350166321,High,173.7,Low,Medium
4024-CSNBY,No,0.003581657074391842,Low,9039.898291697726,High,Monitor
7110-BDTWG,No,0.0798729732632637,Low,4379.557438591122,High,Monitor
7493-GVFIO,No,0.012132062576711178,Low,1658.5664667371661,Medium,Low
0690-SRQID,No,0.07990304380655289,Low,187.07943113520741,Low,Low
9605-WGJVW,Yes,0.8164341449737549,High,147.51793813705444,Low,Medium
9114-DPSIA,No,0.00451140059158206,Low,7767.2298372499645,High,Monitor
4700-UBQMV,No,0.1283188909292221,Low,2387.827154141665,Medium,Low
7711-GQBZC,No,0.006835223641246557,Low,2342.448079425469,Medium,Low
3565-UNOCC,Yes,0.6913382411003113,High,2872.45,Medium,High
4627-MIHJH,No,0.2566927969455719,Low,9574.040859282017,High,Monitor
9795-NREXC,No,0.018557004630565643,Low,7442.143710553646,High,Monitor
8573-CGOCC,No,0.04484816640615463,Low,429.1854922808707,Low,Low
7356-AYNJP,No,0.08230548352003098,Low,358.7947873264551,Low,Low
9249-FXSCK,No,0.24065406620502472,Low,5785.0,High,Monitor
5493-SDRDQ,No,0.3855869770050049,Medium,110.2,Low,Low
6286-SUUWT,No,0.39771249890327454,Medium,92.04381388127804,Low,Low
4819-HJPIW,No,0.19393257796764374,Low,574.3355739846826,Low,Low
8654-DHAOW,No,0.40737012028694153,Medium,300.84544791877266,Low,Low
5438-QMDDL,No,0.2053331881761551,Low,1421.3264520823955,Medium,Low
9812-GHVRI,No,0.37343302369117737,Medium,3669.2258457809685,High,High
5553-AOINX,No,0.20962189137935638,Low,7918.327963131666,High,Monitor
1228-ZLNBX,No,0.26380908489227295,Low,1913.911055445671,Medium,Low
4226-KKDON,No,0.2648445665836334,Low,827.1886578232051,Low,Low
3831-YCPUO,No,0.006075408309698105,Low,10496.033826962113,High,Monitor
7445-WMRBW,No,0.06817600131034851,Low,4370.582427638768,High,Monitor
3308-DGHKL,No,0.005226210691034794,Low,1792.4792192079128,Medium,Low
9924-JPRMC,No,0.0378069207072258,Low,11239.949327337743,High,Monitor
0080-EMYVY,No,0.07698375731706619,Low,1290.1702282324434,Medium,Low
6218-KNUBD,No,0.2376222163438797,Low,628.6401554301382,Low,Low
7337-CINUD,No,0.02673378214240074,Low,611.4885899573565,Low,Low
7609-NRNCA,No,0.027172528207302094,Low,560.575324882567,Low,Low
0623-EJQEG,No,0.13589483499526978,Low,7050.79445823431,High,Monitor
7153-CHRBV,No,0.03903845325112343,Low,4063.9202366665004,High,Monitor
0871-URUWO,Yes,0.7575747966766357,High,1329.25,Medium,High
9190-MFJLN,No,0.43505123257637024,Medium,1822.1000000000001,Medium,Medium
6198-PNNSZ,No,0.2362837940454483,Low,7155.072472965717,High,Monitor
3317-VLGQT,Yes,0.5329056978225708,Medium,1312.2803900003432,Medium,Medium
4132-POCZS,No,0.231833353638649,Low,2258.6990951389075,Medium,Low
5614-DNZCE,No,0.014194227755069733,Low,5299.691070848704,High,Monitor
1095-JUDTC,No,0.3467450737953186,Medium,4467.349999999999,High,High
3896-RCYYE,No,0.07593376189470291,Low,3873.870822688937,High,Monitor
9638-JIQYA,Yes,0.6136394143104553,High,107.52227150201797,Low,Medium
3258-SANFR,No,0.29985734820365906,Low,455.97825921177866,Low,Low
3726-TBHQT,No,0.031055359169840813,Low,10745.032537311316,High,Monitor
3190-ITQXP,No,0.010917548090219498,Low,1412.1940716281533,Medium,Low
0870-VEMYL,No,0.2258087694644928,Low,269.25,Low,Low
4833-QTJNO,No,0.2196432203054428,Low,6010.547495864332,High,Monitor
3039-MJSLN,No,0.10488253086805344,Low,169.0882372587919,Low,Low
0178-CIIKR,No,0.20035351812839508,Low,155.5676838800311,Low,Low
5385-SUIRI,Yes,0.5777689814567566,Medium,5418.400000000001,High,High
3982-XWFZQ,No,0.29535165429115295,Low,2110.5,Medium,Low
5774-QPLTF,No,0.024726495146751404,Low,1255.6617898851634,Medium,Low
