customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,churn_prediction,churn_probability,risk_level,actual_churn_encoded,expected_remaining_months,estimated_lifetime_months,estimated_ltv,ltv_segment,retention_priority
5566-SOEZD,Male,0,Yes,Yes,27,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,One year,Yes,Credit card (automatic),80.65,2209.75,No,No,0.05054250359535217,Low,0,11.393489956855774,38.393489956855774,3096.4349650204185,Medium,Low
9842-EFSYY,Female,0,No,Yes,4,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,57.2,223.75,No,No,0.336482971906662,Medium,0,3.981102168560028,7.981102168560028,456.5190440416336,Low,Low
2272-WUSPA,Female,0,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,110.75,7751.7,No,No,0.017087992280721664,Low,0,23.58988818526268,95.58988818526268,10586.580116517842,High,Monitor
4584-LBNMK,Male,1,Yes,No,45,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),24.7,1174.35,No,No,0.04545197635889053,Low,0,11.454576283693314,56.454576283693314,1394.4280342072248,Medium,Low
3898-GUYTS,Female,1,No,No,45,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,97.05,4385.05,No,No,0.26625004410743713,Low,0,4.402499735355377,49.40249973535538,4794.512599316239,High,Monitor
0930-EHUZA,Female,0,No,No,36,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,One year,Yes,Mailed check,76.35,2606.35,No,No,0.060902323573827744,Low,0,11.269172117114067,47.26917211711407,3609.001291141659,High,Monitor
6413-XKKPU,Male,0,Yes,Yes,17,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,89.4,1539.45,Yes,No,0.4487364888191223,Medium,1,0.0,17.0,1519.8000000000002,Medium,Medium
9975-SKRNR,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,18.9,18.9,No,No,0.13229817152023315,Low,0,5.206210970878601,6.206210970878601,117.29738734960556,Low,Low
3703-KBKZP,Male,1,No,No,16,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),74.45,1261.35,No,No,0.4266238808631897,Medium,0,3.440256714820862,19.440256714820862,1447.3271124184132,Medium,Medium
1449-XQEMT,Male,0,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.8,58.15,Yes,No,0.25594571232795715,Low,1,0.0,3.0,59.400000000000006,Low,Low
2626-URJFX,Male,0,Yes,Yes,4,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,50.9,225.6,Yes,Yes,0.5859566330909729,Medium,1,0.0,4.0,203.6,Low,Low
4973-MGTON,Female,0,Yes,No,71,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),84.4,5969.3,No,No,0.0036283505614846945,Low,0,23.912919586524367,94.91291958652437,8010.650413102657,High,Monitor
3682-YEUWS,Male,0,Yes,Yes,10,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,24.4,253.9,No,No,0.10189799964427948,Low,0,5.388612002134323,15.388612002134323,375.4821328520775,Low,Low
1223-UNPKS,Male,0,Yes,Yes,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.05,400.0,No,No,0.015788177028298378,Low,0,23.62108375132084,43.62108375132084,874.6027292139828,Low,Low
2612-RRIDN,Male,0,No,No,4,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,81.0,340.85,Yes,Yes,0.7485397458076477,High,1,0.0,4.0,324.0,Low,Medium
4735-ASGMA,Male,0,No,No,26,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,98.35,2515.3,Yes,Yes,0.73213130235672,High,1,0.0,26.0,2557.1,Medium,High
3446-QDSZF,Female,0,No,No,4,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),55.5,227.35,No,No,0.3208990693092346,Medium,0,4.074605584144592,8.074605584144592,448.1406099200249,Low,Low
3669-LVWZB,Male,0,No,No,5,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,51.0,305.95,Yes,No,0.4957353174686432,Medium,1,0.0,5.0,255.0,Low,Low
6892-EZDTG,Female,0,Yes,No,4,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,91.65,365.4,Yes,Yes,0.8385366201400757,High,1,0.0,4.0,366.6,Low,Medium
5117-IFGPS,Male,1,Yes,No,29,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,84.3,2357.75,No,Yes,0.6151314377784729,High,0,2.3092113733291626,31.309211373329163,2639.3665187716483,Medium,High
7379-FNIUJ,Male,0,No,No,2,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,100.2,198.5,No,No,0.4600142240524292,Medium,0,3.239914655685425,5.239914655685425,525.0394484996796,Low,Low
1627-AFWVJ,Female,0,No,No,29,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.4,554.25,No,No,0.01766708306968212,Low,0,23.57599000632763,52.57599000632763,1019.974206122756,Medium,Low
9725-SCPZG,Male,0,No,Yes,1,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,90.85,90.85,Yes,Yes,0.845590353012085,High,1,0.0,1.0,90.85,Low,Medium
5884-GCYMI,Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,69.4,69.4,Yes,Yes,0.7836001515388489,High,1,0.0,1.0,69.4,Low,Medium
3217-FZDMN,Female,1,No,No,8,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),94.45,742.95,Yes,Yes,0.7233759760856628,High,1,0.0,8.0,755.6,Low,Medium
4486-EFAEB,Male,0,No,No,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,20.4,251.65,No,No,0.17178665101528168,Low,0,4.96928009390831,17.96928009390831,366.5733139157295,Low,Low
0060-FUALY,Female,0,Yes,No,59,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,94.75,5597.65,No,No,0.3452993631362915,Medium,0,3.928203821182251,62.92820382118225,5962.447312057018,High,High
7853-GVUDZ,Female,0,Yes,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),20.15,20.15,Yes,No,0.43317756056785583,Medium,1,0.0,1.0,20.15,Low,Low
7480-QNVZJ,Male,1,No,No,50,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.7,4816.7,Yes,Yes,0.6663329601287842,High,1,0.0,50.0,4785.0,High,Critical
6954-OOYZZ,Male,0,Yes,No,18,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),44.35,768.05,No,No,0.2214323878288269,Low,0,4.671405673027039,22.67140567302704,1005.4768415987492,Medium,Low
7088-FBAWU,Female,0,Yes,Yes,17,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Mailed check,74.55,1215.8,No,No,0.1221751868724823,Low,0,5.266948878765106,22.266948878765106,1660.0010389119386,Medium,Low
8313-AFGBW,Male,0,Yes,No,47,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,Two year,No,Electronic check,73.6,3522.65,No,No,0.044887956231832504,Low,0,22.92268905043602,69.92268905043602,5146.309914112091,High,Monitor
3943-KDREE,Female,0,No,No,26,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),74.95,1834.95,Yes,No,0.3378443419933319,Medium,1,0.0,26.0,1948.7,Medium,Medium
9239-ZBZZV,Female,0,No,No,6,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,47.95,305.1,Yes,Yes,0.5911900401115417,Medium,1,0.0,6.0,287.70000000000005,Low,Low
3097-IDVPU,Male,0,Yes,Yes,19,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),50.1,910.45,No,No,0.15550851821899414,Low,0,5.066948890686035,24.066948890686035,1205.7541394233704,Medium,Low
4398-HSCJH,Female,0,No,No,3,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,63.6,155.65,Yes,Yes,0.5166496634483337,Medium,1,0.0,3.0,190.8,Low,Low
2197-OMWGI,Female,1,Yes,Yes,68,No,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,53.0,3656.25,No,No,0.057859938591718674,Low,0,22.611361473798752,90.61136147379875,4802.402158111334,High,Monitor
2303-PJYHN,Female,0,Yes,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),19.85,52.0,No,No,0.15546450018882751,Low,0,5.067212998867035,7.067212998867035,140.28417802751065,Low,Low
9795-VOWON,Male,0,No,No,7,No,No phone service,DSL,No,No,No,No,No,No,One year,Yes,Credit card (automatic),24.35,150.85,No,No,0.11132441461086273,Low,0,10.664107024669647,17.664107024669647,430.12100605070594,Low,Low
1237-WIYYZ,Female,0,No,No,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.55,389.25,No,No,0.09198565036058426,Low,0,5.4480860978364944,23.448086097836494,458.41008321270346,Low,Low
1987-AUELQ,Female,0,Yes,No,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),25.05,1873.7,No,No,0.0069508980959653854,Low,0,23.83317844569683,94.83317844569683,2375.5711200647056,Medium,Low
7852-LECYP,Male,1,Yes,No,13,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,No,Credit card (automatic),93.8,1261.0,No,No,0.4336356222629547,Medium,0,3.3981862664222717,16.39818626642227,1538.149871790409,Medium,Medium
4430-UZIPO,Male,0,No,No,3,No,No phone service,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,36.85,108.7,Yes,No,0.35103848576545715,Medium,1,0.0,3.0,110.55000000000001,Low,Low
4822-LPTYJ,Male,0,Yes,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),103.75,7346.2,No,No,0.09255184978246689,Low,0,21.778755605220795,93.7787556052208,9729.545894041657,High,Monitor
8165-CBKXO,Male,0,Yes,Yes,66,No,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),56.75,3708.4,No,No,0.02943319082260132,Low,0,23.29360342025757,89.29360342025757,5067.411994099617,High,Monitor
6527-PZFPV,Male,0,Yes,Yes,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),20.8,469.65,No,No,0.0263581071048975,Low,0,11.68370271474123,35.68370271474123,742.2210164666176,Low,Low
4855-SNKMY,Female,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,44.1,44.1,Yes,Yes,0.5922861099243164,Medium,1,0.0,1.0,44.1,Low,Low
9593-CVZKR,Female,0,Yes,Yes,56,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,24.45,1385.85,No,No,0.014265865087509155,Low,0,23.65761923789978,79.65761923789978,1947.6287903666496,Medium,Low
8595-SIZNC,Female,1,Yes,No,22,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),25.6,548.8,No,No,0.06333468109369278,Low,0,11.239983826875687,33.23998382687569,850.9435859680176,Low,Low
8008-HAWED,Male,0,No,No,14,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,50.75,712.75,Yes,Yes,0.5805609226226807,Medium,1,0.0,14.0,710.5,Low,Low
7124-UGSUR,Female,1,Yes,No,61,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),104.4,6405.0,Yes,No,0.2139754444360733,Low,1,0.0,61.0,6368.400000000001,High,Monitor
1862-SKORY,Female,1,Yes,No,40,No,No phone service,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,39.3,1637.4,Yes,No,0.39748260378837585,Medium,1,0.0,40.0,1572.0,Medium,Medium
5236-XMZJY,Female,0,No,No,42,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),59.65,2536.55,No,No,0.12932433187961578,Low,0,5.224054008722305,47.224054008722305,2816.9148216202852,Medium,Low
4827-DPADN,Female,0,Yes,Yes,72,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),83.3,6042.7,No,No,0.0053856633603572845,Low,0,23.870744079351425,95.87074407935143,7986.0329818099735,High,Monitor
2694-CIUMO,Female,0,No,No,12,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),79.55,958.25,No,Yes,0.5367996096611023,Medium,0,2.7792023420333862,14.779202342033386,1175.6855463087559,Medium,Medium
5846-ABOBJ,Male,0,Yes,No,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),24.45,1730.65,No,No,0.00715669384226203,Low,0,23.82823934778571,94.82823934778571,2318.5504520533605,Medium,Low
1439-LCGVL,Female,0,Yes,No,26,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.2,459.6,No,No,0.004916318226605654,Low,0,11.941004181280732,37.94100418128073,728.46728028059,Low,Low
0909-SDHNU,Female,0,No,Yes,7,No,No phone service,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,29.8,201.95,No,No,0.1624383181333542,Low,0,5.025370091199875,12.025370091199875,358.35602871775626,Low,Low
4647-XXZAM,Female,0,Yes,Yes,6,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,45.5,285.2,No,No,0.23850634694099426,Low,0,4.568961918354034,10.568961918354034,480.88776728510857,Low,Low
1502-XFCVR,Female,0,No,No,58,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,106.45,6145.85,Yes,No,0.39574581384658813,Medium,1,0.0,58.0,6174.1,High,High
7740-KKCXF,Male,0,Yes,No,51,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),30.05,1529.45,No,No,0.18737730383872986,Low,0,4.875736176967621,55.87573617696762,1679.065872117877,Medium,Low
5360-XGYAZ,Male,0,Yes,Yes,72,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),65.65,4664.5,No,No,0.00435887323692441,Low,0,23.895387042313814,95.89538704231381,6295.532159327902,High,Monitor
9692-TUSXH,Female,0,No,No,18,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,96.05,1740.7,Yes,Yes,0.6174795627593994,High,1,0.0,18.0,1728.8999999999999,Medium,High
7912-SYRQT,Female,0,No,No,7,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),75.1,552.95,Yes,Yes,0.6324909329414368,High,1,0.0,7.0,525.6999999999999,Low,Medium
3557-HTYWR,Female,0,No,No,47,Yes,Yes,DSL,Yes,Yes,No,Yes,No,Yes,Two year,No,Mailed check,74.05,3496.3,No,No,0.015690984204411507,Low,0,23.623416379094124,70.62341637909412,5229.66398287192,High,Monitor
4816-JBHOV,Male,1,No,No,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,44.7,93.7,Yes,Yes,0.7150622010231018,High,1,0.0,2.0,89.4,Low,Medium
8920-NAVAY,Male,1,No,No,62,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),110.75,7053.35,No,No,0.17568370699882507,Low,0,9.8917955160141,71.8917955160141,7962.0163533985615,High,Monitor
1699-TLDLZ,Female,0,Yes,Yes,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.7,301.55,No,No,0.024075832217931747,Low,0,23.422180026769638,39.42218002676964,776.6169465273618,Low,Low
5600-PDUJF,Male,0,No,No,6,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),49.5,312.7,No,No,0.2571472227573395,Low,0,4.457116663455963,10.457116663455963,517.6272748410702,Low,Low
8292-TYSPY,Male,0,No,No,19,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),55.0,1046.5,Yes,No,0.1959134340286255,Low,1,0.0,19.0,1045.0,Medium,Low
0567-XRHCU,Female,0,Yes,Yes,69,No,No phone service,DSL,Yes,No,Yes,No,No,Yes,Two year,Yes,Credit card (automatic),43.95,2960.1,No,No,0.013449926860630512,Low,0,23.677201755344868,92.67720175534487,4073.163017147407,High,Monitor
1867-BDVFH,Male,0,Yes,Yes,11,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.35,834.2,Yes,Yes,0.6397154331207275,High,1,0.0,11.0,817.8499999999999,Low,Medium
2067-QYTCF,Female,0,Yes,No,64,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,111.15,6953.4,No,No,0.2876998782157898,Low,0,4.273800730705261,68.27380073070526,7588.63295121789,High,Monitor
2359-QWQUL,Female,0,Yes,No,39,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),104.7,4134.85,Yes,No,0.38318079710006714,Medium,1,0.0,39.0,4083.3,High,High
9103-TCIHJ,Female,0,No,No,15,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,55.7,899.8,Yes,No,0.20516356825828552,Low,1,0.0,15.0,835.5,Low,Low
7407-SUJIZ,Male,0,No,No,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.6,541.5,No,No,0.05156506970524788,Low,0,5.690609581768513,30.690609581768513,632.2265573844314,Low,Low
9150-KPBJQ,Female,0,No,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.65,116.85,No,No,0.01889278180897236,Low,0,23.546573236584663,29.546573236584663,580.5901640988886,Low,Low
0052-DCKON,Male,0,Yes,No,66,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Bank transfer (automatic),115.8,7942.15,No,No,0.29583248496055603,Low,0,8.450010180473328,74.45001018047333,8621.311178898812,High,Monitor
3654-ARMGP,Female,0,No,No,61,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),88.65,5321.25,No,No,0.027346590533852577,Low,0,23.343681827187538,84.34368182718754,7477.067393980175,High,Monitor
9699-UBQFS,Female,1,Yes,No,43,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,94.5,4156.8,No,No,0.31287214159965515,Medium,0,4.122767150402069,47.12276715040207,4453.1014957129955,High,High
9367-TCUYN,Female,0,No,No,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.1,223.6,No,No,0.08662966638803482,Low,0,5.480222001671791,17.48022200167179,351.35246223360303,Low,Low
1261-FWTTE,Male,1,No,No,23,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),34.65,768.45,No,No,0.44132307171821594,Medium,0,3.3520615696907043,26.352061569690704,913.0989333897828,Medium,Medium
3528-HFRIQ,Male,1,Yes,No,71,No,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),52.3,3765.05,No,No,0.18034717440605164,Low,0,4.91791695356369,75.91791695356369,3970.5070566713807,High,Monitor
0708-SJDIS,Female,0,No,No,34,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-month,No,Mailed check,65.0,2157.5,No,No,0.09509910643100739,Low,0,5.429405361413956,39.429405361413956,2562.911348491907,Medium,Low
4140-WJAWW,Female,0,No,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),19.85,108.05,Yes,No,0.13808637857437134,Low,1,0.0,5.0,99.25,Low,Low
2073-QBVBI,Female,0,Yes,No,41,No,No phone service,DSL,No,Yes,No,Yes,No,No,One year,No,Mailed check,35.45,1391.65,No,No,0.0659557431936264,Low,0,11.208531081676483,52.20853108167648,1850.7924268454315,Medium,Low
6928-ONTRW,Female,0,Yes,Yes,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.7,1379.8,No,No,0.006807392463088036,Low,0,23.836622580885887,95.83662258088589,1887.981464843452,Medium,Low
3320-VEOYC,Male,1,No,No,14,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.6,1273.3,No,Yes,0.7118833065032959,High,0,1.7287001609802246,15.728700160980225,1503.6637353897095,Medium,High
5231-FIQPA,Female,0,No,No,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,19.85,810.45,No,No,0.00915951281785965,Low,0,23.78017169237137,64.78017169237137,1285.8864080935718,Medium,Low
6617-WLBQC,Female,0,Yes,Yes,23,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,One year,No,Credit card (automatic),81.85,1810.85,No,No,0.04448513314127922,Low,0,11.46617840230465,34.46617840230465,2821.0567022286355,Medium,Low
2599-CIPQE,Male,0,Yes,Yes,71,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),109.3,7782.85,No,No,0.022423366084694862,Low,0,23.461839213967323,94.46183921396732,10324.679026086627,High,Monitor
6653-CBBOM,Female,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.3,70.3,Yes,Yes,0.8105483651161194,High,1,0.0,1.0,70.3,Low,Medium
8774-GSBUN,Male,0,Yes,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,25.4,1797.1,No,No,0.003846506355330348,Low,0,23.90768384747207,95.90768384747207,2436.0551697257906,Medium,Low
