SeniorCitizen,has_security_service,has_streaming_service,is_month_to_month,is_long_term_customer,tenure,MonthlyCharges,TotalCharges,total_services,average_monthly_revenue,gender,Partner,Dependents,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,tenure_group
0,1,1,1,0,1,94.4,94.4,4,94.4,Female,No,No,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,0-12
0,0,0,0,1,70,20.35,1458.1,1,20.83,Male,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),49-72
1,1,1,1,0,10,84.6,865.55,3,86.55499999999999,Female,No,No,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),0-12
0,1,1,1,1,29,94.65,2649.15,4,91.35000000000001,Male,Yes,Yes,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),25-48
1,1,1,1,0,9,100.5,918.6,5,102.06666666666666,Male,No,No,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,0-12
0,1,1,0,1,60,84.95,4984.85,7,83.08083333333335,Male,No,Yes,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,49-72
0,1,1,1,1,27,89.2,2383.6,4,88.28148148148148,Female,No,No,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,25-48
0,0,0,0,1,42,19.35,867.3,1,20.65,Male,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,25-48
0,1,0,1,1,64,91.8,5960.5,5,93.1328125,Male,Yes,Yes,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,49-72
0,0,0,0,1,65,24.75,1715.1,2,26.386153846153846,Male,Yes,Yes,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),49-72
0,0,0,1,0,2,70.15,123.8,1,61.9,Female,No,No,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,0-12
0,1,1,1,1,68,44.95,3085.35,3,45.37279411764706,Female,No,No,No,No phone service,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,No,Electronic check,49-72
1,1,1,0,1,70,113.0,7987.6,8,114.10857142857144,Female,Yes,No,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),49-72
1,0,0,1,1,52,72.95,3829.75,2,73.64903846153847,Male,No,No,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),49-72
0,1,1,0,1,68,70.8,4859.95,5,71.46985294117647,Male,Yes,Yes,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,Two year,No,Credit card (automatic),49-72
0,0,0,0,1,70,19.45,1303.5,1,18.62142857142857,Female,Yes,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),49-72
0,1,0,0,1,67,60.5,3870.0,4,57.76119402985075,Female,No,No,Yes,No,DSL,Yes,Yes,No,Yes,No,No,One year,No,Credit card (automatic),49-72
0,1,1,1,1,28,85.45,2289.9,3,81.78214285714286,Male,Yes,Yes,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,25-48
0,1,0,1,1,24,84.85,2048.8,4,85.36666666666667,Male,No,No,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),13-24
0,1,0,1,0,2,80.15,194.55,3,97.275,Female,Yes,No,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,0-12
0,1,1,0,1,68,78.45,5333.35,7,78.43161764705883,Female,Yes,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,Yes,Electronic check,49-72
0,1,1,0,1,58,86.1,4890.5,7,84.31896551724138,Male,Yes,No,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,49-72
0,1,1,1,1,25,104.95,2566.5,6,102.66,Female,Yes,No,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),25-48
0,1,0,1,0,10,35.75,389.8,2,38.980000000000004,Male,No,No,No,No phone service,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,0-12
0,1,1,0,1,56,99.75,5608.4,6,100.14999999999999,Female,Yes,Yes,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,One year,Yes,Credit card (automatic),49-72
0,1,0,1,1,31,90.55,2929.75,5,94.50806451612904,Male,Yes,No,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),25-48
0,0,0,0,1,63,19.5,1215.1,1,19.287301587301585,Female,No,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),49-72
0,1,0,0,0,22,55.15,1193.05,3,54.22954545454545,Male,No,No,Yes,No,DSL,No,Yes,No,Yes,No,No,One year,Yes,Credit card (automatic),13-24
0,0,0,0,0,7,20.65,134.05,1,19.150000000000002,Female,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,0-12
1,1,1,1,1,40,55.8,2109.35,4,52.73375,Female,No,No,No,No phone service,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,25-48
0,1,0,1,1,54,79.85,4308.25,3,79.7824074074074,Male,No,No,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),49-72
0,0,0,0,1,43,25.7,1188.2,2,27.632558139534886,Female,No,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),25-48
0,1,1,1,0,3,91.5,242.95,4,80.98333333333333,Female,Yes,No,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),0-12
1,1,0,1,0,14,78.85,1043.8,3,74.55714285714285,Female,No,No,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,13-24
0,0,0,0,0,1,19.65,19.65,1,19.65,Male,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,0-12
1,1,0,1,1,68,84.65,5683.6,4,83.58235294117648,Male,Yes,Yes,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,49-72
0,0,0,0,1,62,20.45,1297.35,1,20.924999999999997,Male,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),49-72
0,1,1,0,1,63,90.45,5825.5,4,92.46825396825396,Male,No,No,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,One year,No,Credit card (automatic),49-72
0,1,1,1,1,29,80.1,2211.8,6,76.26896551724138,Male,Yes,Yes,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),25-48
0,0,1,1,1,29,87.8,2621.75,3,90.40517241379311,Female,Yes,Yes,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),25-48
0,0,1,1,0,23,44.95,996.85,2,43.34130434782609,Female,No,No,No,No phone service,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,13-24
0,1,0,1,0,2,80.55,188.1,3,94.05,Female,No,Yes,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Credit card (automatic),0-12
0,0,1,1,0,8,80.0,624.6,2,78.075,Female,No,No,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),0-12
0,0,1,1,1,36,80.4,2937.65,2,81.60138888888889,Female,Yes,No,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,25-48
1,1,1,0,1,66,104.9,6891.45,6,104.41590909090908,Female,Yes,Yes,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,49-72
0,1,1,1,0,16,89.45,1430.25,4,89.390625,Female,Yes,Yes,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),13-24
0,1,0,0,0,0,61.9,0.0,5,61.9,Male,No,Yes,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Two year,Yes,Bank transfer (automatic),0-12
1,1,0,1,1,65,85.75,5688.45,4,87.51461538461538,Male,Yes,Yes,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,49-72
1,1,1,0,1,49,103.0,5166.2,7,105.43265306122449,Female,No,No,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,One year,No,Bank transfer (automatic),49-72
0,1,0,1,0,9,91.75,865.8,5,96.19999999999999,Female,Yes,No,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),0-12
0,1,0,1,1,29,85.8,2440.25,4,84.14655172413794,Male,Yes,No,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,25-48
1,1,0,1,0,1,76.4,76.4,2,76.4,Female,Yes,No,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,0-12
1,1,1,1,0,23,94.75,2293.6,4,99.72173913043478,Female,No,No,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,13-24
0,1,0,0,1,72,84.05,6052.25,4,84.05902777777777,Female,Yes,No,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Two year,Yes,Bank transfer (automatic),49-72
0,0,0,0,1,65,19.55,1218.65,1,18.74846153846154,Male,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),49-72
0,1,1,1,0,9,102.6,897.75,6,99.75,Male,Yes,Yes,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),0-12
1,1,1,1,1,27,104.3,2867.75,6,106.21296296296296,Female,Yes,No,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),25-48
1,1,1,0,1,71,56.45,3985.35,4,56.131690140845066,Male,No,No,No,No phone service,DSL,Yes,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,49-72
0,0,0,0,1,24,19.7,494.05,1,20.585416666666667,Female,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,13-24
1,0,0,0,1,64,25.65,1740.8,2,27.2,Male,Yes,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),49-72
0,1,1,0,1,72,61.2,4390.25,5,60.97569444444444,Male,No,No,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),49-72
0,0,1,0,1,58,82.5,4828.05,3,83.24224137931034,Male,Yes,Yes,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Two year,No,Bank transfer (automatic),49-72
0,1,1,0,0,17,54.6,934.8,4,54.98823529411764,Male,Yes,No,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,One year,No,Electronic check,13-24
0,0,1,1,0,5,80.1,398.55,2,79.71000000000001,Male,No,No,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,0-12
0,1,0,0,1,61,68.05,4158.25,5,68.16803278688525,Male,Yes,Yes,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),49-72
1,1,1,0,1,69,87.3,6055.55,4,87.76159420289855,Female,Yes,No,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,One year,No,Credit card (automatic),49-72
0,1,1,0,1,50,114.35,5791.1,8,115.822,Male,No,No,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),49-72
0,0,0,0,1,45,24.65,1171.3,2,26.028888888888886,Female,Yes,Yes,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),25-48
0,0,0,1,0,10,19.8,196.75,1,19.675,Female,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),0-12
0,1,0,1,1,29,84.45,2467.1,4,85.07241379310345,Male,Yes,No,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,25-48
1,1,1,0,1,66,105.95,6975.25,6,105.68560606060606,Female,Yes,No,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),49-72
0,0,0,0,0,12,20.05,264.55,1,22.045833333333334,Female,Yes,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,0-12
0,0,0,0,1,58,24.35,1423.85,2,24.54913793103448,Female,No,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),49-72
0,0,1,1,0,8,66.25,546.45,3,68.30625,Male,No,No,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,0-12
0,0,0,0,1,54,24.05,1230.9,2,22.794444444444448,Male,Yes,Yes,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),49-72
0,1,1,0,1,42,84.35,3571.6,7,85.03809523809524,Female,Yes,No,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),25-48
0,1,1,1,1,38,99.25,3777.15,5,99.39868421052631,Male,No,Yes,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),25-48
0,0,1,1,0,12,84.45,1059.55,3,88.29583333333333,Male,No,No,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,0-12
0,1,0,1,0,14,80.05,1112.3,3,79.45,Female,No,No,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),13-24
0,1,1,0,1,68,88.0,6161.9,8,90.61617647058823,Female,Yes,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),49-72
0,0,0,1,0,9,76.85,663.55,2,73.72777777777777,Female,No,No,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,0-12
0,1,1,1,0,6,83.55,477.55,3,79.59166666666667,Male,Yes,Yes,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),0-12
0,1,1,0,1,67,90.6,6056.15,4,90.39029850746267,Male,Yes,No,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,One year,Yes,Credit card (automatic),49-72
1,1,1,0,1,52,106.5,5621.85,6,108.11250000000001,Female,Yes,No,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,49-72
0,1,0,1,1,40,80.0,3168.75,3,79.21875,Male,Yes,No,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,25-48
0,0,0,1,0,1,69.95,69.95,1,69.95,Female,No,No,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,0-12
0,1,1,1,0,10,95.1,865.1,4,86.51,Male,No,No,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),0-12
0,0,0,0,1,42,25.25,1108.2,2,26.385714285714286,Female,Yes,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,25-48
1,0,0,1,0,20,71.3,1389.2,1,69.46000000000001,Male,No,No,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),13-24
0,0,0,0,1,46,19.95,907.05,1,19.718478260869563,Male,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,25-48
0,0,1,1,0,7,96.2,639.7,4,91.38571428571429,Male,No,No,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,0-12
0,0,0,0,1,70,25.15,1790.15,2,25.57357142857143,Male,Yes,Yes,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),49-72
1,1,1,0,1,66,102.4,6471.85,5,98.05833333333334,Female,No,No,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),49-72
0,1,1,1,0,16,90.8,1442.2,4,90.1375,Male,Yes,Yes,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),13-24
0,0,0,0,0,22,25.25,555.4,2,25.245454545454546,Female,Yes,Yes,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),13-24
1,0,0,1,0,1,69.65,69.65,1,69.65,Female,No,No,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,0-12
1,1,0,1,0,3,30.75,82.85,1,27.616666666666664,Female,Yes,No,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,0-12
1,1,0,1,0,11,55.6,580.8,3,52.8,Female,No,No,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,0-12
0,0,0,1,0,2,20.0,40.9,1,20.45,Female,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,0-12
0,1,1,1,0,17,93.85,1625.65,4,95.62647058823529,Male,No,No,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,13-24
0,0,0,1,0,1,70.1,70.1,1,70.1,Female,No,No,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,0-12
0,0,0,1,0,1,20.2,20.2,1,20.2,Male,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,0-12
0,0,0,1,0,1,44.0,44.0,1,44.0,Male,No,Yes,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,0-12
0,0,0,0,1,64,24.7,1642.75,2,25.66796875,Female,No,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,49-72
1,1,0,1,0,2,78.55,149.55,3,74.775,Female,No,No,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,0-12
1,1,0,1,0,1,80.3,80.3,3,80.3,Male,Yes,No,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,0-12
0,1,1,0,1,72,53.8,3952.45,4,54.89513888888889,Female,Yes,Yes,No,No phone service,DSL,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),49-72
0,1,1,0,1,72,116.95,8594.4,8,119.36666666666666,Male,Yes,No,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),49-72
0,1,1,0,1,67,67.85,4627.65,5,69.06940298507462,Male,Yes,Yes,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,Two year,No,Mailed check,49-72
1,1,1,0,1,72,73.45,5329.0,5,74.01388888888889,Male,Yes,No,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),49-72
1,1,1,1,1,65,108.8,7082.45,6,108.96076923076923,Female,Yes,No,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),49-72
0,0,0,0,1,72,19.75,1567.0,1,21.76388888888889,Female,No,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,49-72
0,1,1,1,0,20,89.4,1871.15,4,93.5575,Female,No,No,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),13-24
1,0,1,1,0,2,86.85,156.35,3,78.175,Male,Yes,No,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,0-12
0,1,1,0,1,70,99.35,6944.5,6,99.20714285714286,Male,Yes,No,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),49-72
0,1,1,0,1,68,44.8,2983.65,3,43.87720588235294,Male,Yes,Yes,No,No phone service,DSL,Yes,Yes,No,No,Yes,No,One year,No,Mailed check,49-72
1,1,0,1,1,49,88.2,4159.45,5,84.88673469387754,Male,Yes,No,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,49-72
0,1,1,0,1,68,54.1,3794.5,4,55.8014705882353,Male,Yes,No,No,No phone service,DSL,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),49-72
0,0,0,0,1,30,19.7,625.05,1,20.834999999999997,Male,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,25-48
0,1,1,0,1,34,64.35,2053.05,4,60.38382352941177,Female,No,No,Yes,No,DSL,Yes,Yes,No,No,No,Yes,One year,No,Electronic check,25-48
0,1,1,0,1,58,99.25,5846.65,5,100.80431034482758,Female,Yes,Yes,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,No,Credit card (automatic),49-72
0,0,0,1,0,12,21.05,235.8,1,19.650000000000002,Male,No,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),0-12
0,1,0,1,0,19,55.0,1046.5,3,55.078947368421055,Male,No,No,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),13-24
0,1,1,1,1,24,89.55,2259.35,4,94.13958333333333,Female,No,No,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,13-24
0,1,1,1,0,22,94.7,1914.9,4,87.0409090909091,Male,Yes,No,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),13-24
1,0,1,1,1,59,93.85,5574.75,4,94.48728813559322,Male,Yes,No,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),49-72
0,0,0,0,0,22,25.25,566.5,2,25.75,Male,No,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,13-24
0,1,1,0,1,56,54.05,2959.8,4,52.853571428571435,Male,Yes,No,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),49-72
1,0,1,1,1,32,90.95,2897.95,3,90.5609375,Female,No,No,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,25-48
0,0,0,1,0,1,19.2,19.2,1,19.2,Male,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,0-12
0,1,1,0,1,72,106.1,7848.5,6,109.00694444444444,Male,Yes,Yes,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),49-72
0,1,1,0,1,70,76.1,5264.25,6,75.20357142857142,Male,Yes,No,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),49-72
0,1,1,1,0,18,99.85,1776.95,5,98.71944444444445,Female,No,No,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),13-24
0,1,1,0,1,70,79.15,5536.5,7,79.09285714285714,Male,Yes,No,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Mailed check,49-72
0,1,1,0,1,66,75.1,5013.0,6,75.95454545454545,Male,Yes,Yes,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,One year,Yes,Electronic check,49-72
0,1,0,0,1,51,34.2,1782.0,2,34.94117647058823,Female,Yes,Yes,No,No phone service,DSL,Yes,No,No,Yes,No,No,Two year,No,Bank transfer (automatic),49-72
0,0,0,1,0,6,19.85,138.85,1,23.141666666666666,Male,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),0-12
1,0,1,1,0,2,93.85,196.75,4,98.375,Male,No,No,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,0-12
